"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 21, 2012","32.199","32.200","32.300","32.070","0.02K","1.24%"
"Mar 20, 2012","31.805","32.130","32.330","32.050","0.07K","-3.40%"
"Mar 19, 2012","32.926","32.650","32.990","32.450","0.03K","1.04%"
"Mar 18, 2012","32.587","32.565","32.600","32.463","-","0.04%"
"Mar 16, 2012","32.573","32.115","32.585","32.115","0.01K","-0.37%"
"Mar 15, 2012","32.693","32.085","32.350","31.990","0.08K","1.70%"
"Mar 14, 2012","32.147","32.990","33.100","31.620","0.07K","-4.16%"
"Mar 13, 2012","33.544","33.655","33.760","33.265","0.06K","0.51%"
"Mar 12, 2012","33.374","33.940","33.965","33.370","0.20K","-2.76%"
"Mar 11, 2012","34.323","34.273","34.403","34.265","-","0.43%"
"Mar 09, 2012","34.175","33.845","34.320","33.280","0.08K","1.14%"
"Mar 08, 2012","33.789","33.765","34.065","33.400","0.12K","0.73%"
"Mar 07, 2012","33.543","32.940","33.400","32.805","0.20K","2.45%"
"Mar 06, 2012","32.741","34.030","34.030","32.455","0.50K","-2.70%"
"Mar 05, 2012","33.651","34.785","34.785","33.535","0.79K","-3.22%"
"Mar 04, 2012","34.770","34.728","34.870","34.693","-","0.84%"
"Mar 02, 2012","34.481","35.500","35.500","34.380","0.52K","-3.17%"
"Mar 01, 2012","35.611","34.620","35.615","34.505","1.13K","2.97%"
"Feb 29, 2012","34.583","36.930","37.480","33.750","4.32K","-6.88%"
"Feb 28, 2012","37.140","35.450","37.225","35.315","26.15K","4.57%"
"Feb 27, 2012","35.516","35.380","35.550","35.345","0.04K","0.02%"
"Feb 26, 2012","35.508","35.503","35.567","35.457","-","0.50%"
"Feb 24, 2012","35.332","35.420","35.590","35.420","0.02K","-0.60%"
"Feb 23, 2012","35.544","34.305","35.170","34.305","0.07K","3.81%"
"Feb 22, 2012","34.239","34.265","34.265","34.075","0.04K","-0.51%"
"Feb 21, 2012","34.413","33.520","34.360","33.520","0.04K","2.70%"
"Feb 20, 2012","33.508","33.608","33.670","33.368","-","-0.28%"
"Feb 19, 2012","33.603","33.370","33.610","33.358","-","1.21%"
"Feb 17, 2012","33.200","33.550","33.550","33.385","0.05K","-0.46%"
"Feb 16, 2012","33.354","32.800","33.340","32.700","0.05K","-0.10%"
"Feb 15, 2012","33.386","33.685","33.750","33.345","0.10K","0.18%"
"Feb 14, 2012","33.326","33.525","33.705","33.525","0.06K","-1.10%"
"Feb 13, 2012","33.696","33.630","33.850","33.630","0.12K","-0.32%"
"Feb 12, 2012","33.805","33.753","33.843","33.705","-","0.68%"
"Feb 10, 2012","33.576","33.900","33.900","33.375","0.09K","-0.91%"
"Feb 09, 2012","33.884","33.810","34.400","33.810","0.04K","0.63%"
"Feb 08, 2012","33.673","34.400","34.400","33.730","0.02K","-1.44%"
"Feb 07, 2012","34.165","33.250","34.290","33.250","0.05K","1.31%"
"Feb 06, 2012","33.722","33.500","33.750","33.345","0.08K","0.22%"
"Feb 05, 2012","33.648","33.655","33.692","33.595","-","-0.23%"
"Feb 03, 2012","33.725","34.240","34.240","33.505","0.12K","-1.25%"
"Feb 02, 2012","34.151","33.805","34.335","33.670","0.14K","1.10%"
"Feb 01, 2012","33.778","33.170","33.900","33.165","0.09K","1.64%"
"Jan 31, 2012","33.233","33.600","33.800","32.990","0.12K","-0.79%"
"Jan 30, 2012","33.497","33.265","33.450","33.105","0.06K","-1.21%"
"Jan 29, 2012","33.908","33.843","34.013","33.832","-","0.48%"
"Jan 27, 2012","33.747","33.520","33.750","33.300","-","0.13%"
"Jan 26, 2012","33.702","33.350","33.425","33.350","0.01K","1.84%"
"Jan 25, 2012","33.092","32.200","33.190","31.680","0.10K","3.64%"
"Jan 24, 2012","31.931","32.170","32.170","31.990","0.04K","-0.94%"
"Jan 23, 2012","32.233","32.550","32.660","32.220","0.09K","1.38%"
"Jan 22, 2012","31.793","32.095","32.138","31.793","-","0.46%"
"Jan 20, 2012","31.647","30.515","32.035","30.515","0.08K","3.82%"
"Jan 19, 2012","30.482","30.440","30.440","30.340","0.01K","-0.10%"
"Jan 18, 2012","30.514","29.950","30.495","29.900","0.21K","1.36%"
"Jan 17, 2012","30.106","30.500","30.500","30.130","0.06K","0.59%"
"Jan 16, 2012","29.930","29.788","30.028","29.462","-","0.49%"
"Jan 15, 2012","29.785","29.708","29.888","29.618","-","0.99%"
"Jan 13, 2012","29.493","29.640","29.850","29.500","0.09K","-1.99%"
"Jan 12, 2012","30.092","30.550","30.640","30.100","0.07K","0.78%"
"Jan 11, 2012","29.858","29.955","29.990","29.780","0.15K","0.25%"
"Jan 10, 2012","29.783","29.720","30.100","29.690","0.10K","3.60%"
"Jan 09, 2012","28.749","28.820","29.150","28.755","0.06K","-0.34%"
"Jan 08, 2012","28.848","28.773","28.940","28.625","-","0.68%"
"Jan 06, 2012","28.653","29.350","29.405","28.675","0.08K","-2.09%"
"Jan 05, 2012","29.265","29.080","29.350","28.700","0.03K","0.70%"
"Jan 04, 2012","29.063","29.415","29.625","29.055","0.07K","-1.59%"
"Jan 03, 2012","29.533","28.165","29.630","28.110","0.14K","4.88%"
"Jan 02, 2012","28.160","27.815","28.160","27.815","-","1.02%"
"Dec 30, 2011","27.875","27.485","28.340","27.375","0.18K","2.20%"
"Dec 29, 2011","27.274","26.925","27.520","26.385","0.17K","0.30%"
"Dec 28, 2011","27.192","28.595","28.595","27.455","0.01K","-5.24%"
"Dec 27, 2011","28.697","28.970","28.970","28.970","0.01K","-1.36%"
"Dec 26, 2011","29.093","29.090","29.180","29.045","-","0.01%"
"Dec 25, 2011","29.090","29.090","29.090","29.090","-","0.15%"
"Dec 23, 2011","29.046","29.220","29.280","29.020","0.05K","0.16%"
"Dec 22, 2011","29.001","29.235","29.235","29.030","0.01K","-0.67%"
"Dec 21, 2011","29.198","29.820","29.975","29.185","0.03K","-1.01%"
"Dec 20, 2011","29.496","29.230","29.485","29.200","0.04K","2.34%"
"Dec 19, 2011","28.822","29.600","29.600","28.680","0.09K","-2.98%"
"Dec 18, 2011","29.708","29.752","29.790","29.678","-","0.31%"
"Dec 16, 2011","29.615","29.750","29.750","29.440","0.06K","1.33%"
"Dec 15, 2011","29.225","28.915","29.220","28.665","0.08K","1.19%"
"Dec 14, 2011","28.881","30.980","30.990","28.650","0.09K","-7.42%"
"Dec 13, 2011","31.195","31.275","31.400","30.450","0.10K","0.84%"
"Dec 12, 2011","30.935","31.755","31.755","30.965","0.22K","-3.92%"
"Dec 11, 2011","32.198","32.252","32.300","32.148","-","0.08%"
"Dec 09, 2011","32.173","31.970","32.255","31.830","0.11K","2.24%"
"Dec 08, 2011","31.467","32.580","33.150","31.460","0.16K","-3.34%"
"Dec 07, 2011","32.555","32.530","32.665","32.360","0.21K","-0.36%"
"Dec 06, 2011","32.672","32.090","32.425","31.700","0.19K","1.13%"
"Dec 05, 2011","32.306","32.735","32.960","31.850","0.40K","-1.95%"
"Dec 04, 2011","32.948","32.653","33.082","32.653","-","1.00%"
"Dec 02, 2011","32.621","32.815","33.555","32.380","0.30K","-0.23%"
"Dec 01, 2011","32.695","32.715","33.380","32.490","0.63K","-0.11%"
"Nov 30, 2011","32.731","31.895","32.915","31.135","2.43K","2.76%"
"Nov 29, 2011","31.853","32.000","32.145","31.440","16.52K","-0.95%"
"Nov 28, 2011","32.160","32.060","32.060","32.060","0.00K","1.74%"
"Nov 27, 2011","31.610","31.365","31.865","31.325","-","1.93%"
"Nov 25, 2011","31.012","31.190","31.235","31.020","0.01K","-2.06%"
"Nov 24, 2011","31.663","31.752","32.195","31.498","-","-0.69%"
"Nov 23, 2011","31.882","31.620","31.630","31.620","0.00K","-3.24%"
"Nov 22, 2011","32.948","31.880","33.000","31.880","0.02K","5.90%"
"Nov 21, 2011","31.113","31.175","31.175","31.040","0.00K","-3.26%"
"Nov 20, 2011","32.163","32.408","32.433","32.045","-","-0.77%"
"Nov 18, 2011","32.413","32.413","32.413","32.413","-","2.92%"
"Nov 17, 2011","31.493","31.560","31.610","31.380","0.01K","-6.86%"
"Nov 16, 2011","33.814","34.235","34.460","34.235","0.00K","-1.84%"
"Nov 15, 2011","34.448","34.600","34.600","34.600","0.00K","1.28%"
"Nov 14, 2011","34.013","34.013","34.013","34.013","-","-2.39%"
"Nov 13, 2011","34.847","34.730","34.918","34.730","-","0.51%"
"Nov 11, 2011","34.671","34.671","34.671","34.671","-","1.69%"
"Nov 10, 2011","34.095","34.995","35.040","34.100","0.01K","-0.74%"
"Nov 09, 2011","34.348","34.995","35.040","34.965","0.05K","-2.25%"
"Nov 08, 2011","35.137","35.137","35.137","35.137","0.07K","0.93%"
"Nov 07, 2011","34.812","34.330","34.705","34.330","0.11K","1.60%"
"Nov 06, 2011","34.265","34.070","34.423","33.965","-","0.57%"
"Nov 04, 2011","34.070","34.000","34.180","33.960","0.04K","-1.21%"
"Nov 03, 2011","34.488","33.990","34.795","33.860","0.02K","1.65%"
"Nov 02, 2011","33.929","33.400","33.400","33.365","0.01K","3.69%"
"Nov 01, 2011","32.722","32.870","33.420","32.870","0.01K","-4.70%"
"Oct 31, 2011","34.337","34.270","34.470","34.170","0.06K","-2.75%"
"Oct 30, 2011","35.308","35.253","35.365","35.163","-","0.11%"
"Oct 28, 2011","35.270","35.455","35.455","34.875","0.06K","0.50%"
"Oct 27, 2011","35.095","33.935","35.320","33.935","0.01K","5.42%"
"Oct 26, 2011","33.291","33.590","33.620","33.285","0.01K","0.78%"
"Oct 25, 2011","33.034","32.960","33.210","32.960","0.03K","4.47%"
"Oct 24, 2011","31.620","31.355","32.000","31.355","0.00K","0.44%"
"Oct 23, 2011","31.483","31.395","31.505","31.168","-","0.99%"
"Oct 21, 2011","31.173","30.625","31.280","30.625","0.00K","3.00%"
"Oct 20, 2011","30.266","30.370","30.375","30.105","0.01K","-3.15%"
"Oct 19, 2011","31.252","31.825","31.840","31.030","0.06K","-1.73%"
"Oct 18, 2011","31.801","30.650","30.850","30.650","0.03K","0.03%"
"Oct 17, 2011","31.791","32.020","32.445","31.990","0.01K","-1.53%"
"Oct 16, 2011","32.285","32.215","32.380","32.153","-","0.45%"
"Oct 14, 2011","32.140","31.810","32.420","31.560","0.03K","1.60%"
"Oct 13, 2011","31.633","31.790","31.810","31.735","0.00K","-3.42%"
"Oct 12, 2011","32.754","32.754","32.100","32.754","-","2.47%"
"Oct 11, 2011","31.963","32.255","32.380","32.045","0.01K","0.06%"
"Oct 10, 2011","31.944","32.250","32.250","32.200","0.06K","0.82%"
"Oct 09, 2011","31.685","31.315","31.743","31.243","-","2.35%"
"Oct 07, 2011","30.958","31.905","32.530","30.765","0.06K","-3.17%"
"Oct 06, 2011","31.970","30.340","31.950","30.340","0.01K","5.45%"
"Oct 05, 2011","30.317","28.605","30.390","28.410","0.18K","1.75%"
"Oct 04, 2011","29.795","31.185","31.250","29.430","0.04K","-3.11%"
"Oct 03, 2011","30.750","29.965","31.200","29.930","0.03K","1.09%"
"Oct 02, 2011","30.418","29.930","30.578","29.810","-","1.25%"
"Sep 30, 2011","30.041","29.900","30.275","29.685","0.01K","-1.41%"
"Sep 29, 2011","30.472","29.830","30.700","29.265","0.09K","1.29%"
"Sep 28, 2011","30.085","31.690","32.420","30.575","0.13K","-4.48%"
"Sep 27, 2011","31.497","30.380","32.850","30.380","0.12K","5.25%"
"Sep 26, 2011","29.927","30.785","30.785","26.585","0.14K","-2.33%"
"Sep 25, 2011","30.642","30.793","30.915","29.237","-","1.97%"
"Sep 23, 2011","30.051","36.470","36.530","30.275","0.29K","-17.75%"
"Sep 22, 2011","36.538","39.620","39.620","35.500","0.15K","-9.60%"
"Sep 21, 2011","40.420","40.110","40.445","39.505","0.08K","0.85%"
"Sep 20, 2011","40.081","39.515","40.150","39.375","0.12K","2.48%"
"Sep 19, 2011","39.110","40.710","40.710","39.115","0.05K","-3.98%"
"Sep 18, 2011","40.730","40.677","40.898","40.662","-","-0.13%"
"Sep 16, 2011","40.781","39.475","40.765","39.475","0.05K","3.37%"
"Sep 15, 2011","39.453","40.735","40.735","39.485","0.26K","-2.51%"
"Sep 14, 2011","40.469","41.075","41.175","40.400","0.34K","-1.59%"
"Sep 13, 2011","41.123","40.545","41.190","40.310","0.15K","2.39%"
"Sep 12, 2011","40.164","41.225","41.350","39.700","0.20K","-3.24%"
"Sep 11, 2011","41.508","41.470","41.530","41.048","-","-0.16%"
"Sep 09, 2011","41.573","42.280","42.475","41.300","0.23K","-2.13%"
"Sep 08, 2011","42.479","41.520","42.620","41.520","0.26K","2.18%"
"Sep 07, 2011","41.572","41.895","41.895","40.580","0.30K","-0.59%"
"Sep 06, 2011","41.818","43.005","43.280","41.660","0.42K","-2.90%"
"Sep 05, 2011","43.067","43.302","43.385","42.393","-","-0.51%"
"Sep 04, 2011","43.287","43.033","43.450","43.033","-","0.62%"
"Sep 02, 2011","43.020","41.520","43.395","41.520","0.70K","3.71%"
"Sep 01, 2011","41.482","41.585","41.785","41.190","1.24K","-0.52%"
"Aug 31, 2011","41.699","41.295","42.010","41.150","2.30K","0.73%"
"Aug 30, 2011","41.398","40.805","41.670","40.425","19.00K","2.11%"
"Aug 29, 2011","40.541","40.541","40.541","40.541","-","-1.90%"
"Aug 28, 2011","41.328","41.695","41.795","41.263","-","0.93%"
"Aug 26, 2011","40.947","40.947","41.330","40.480","-","0.51%"
"Aug 25, 2011","40.740","40.740","40.740","40.740","-","4.04%"
"Aug 24, 2011","39.157","41.295","41.445","40.995","0.05K","-7.39%"
"Aug 23, 2011","42.281","43.955","44.150","41.975","0.09K","-2.40%"
"Aug 22, 2011","43.321","43.655","43.855","42.950","0.02K","-0.92%"
"Aug 21, 2011","43.722","43.475","43.972","43.250","-","3.05%"
"Aug 19, 2011","42.428","42.195","42.195","42.075","0.00K","4.28%"
"Aug 18, 2011","40.687","40.687","40.687","40.687","-","0.84%"
"Aug 17, 2011","40.350","39.845","40.305","39.845","0.00K","1.33%"
"Aug 16, 2011","39.821","39.775","40.080","39.360","0.31K","1.33%"
"Aug 15, 2011","39.298","39.470","39.470","39.470","0.00K","0.81%"
"Aug 14, 2011","38.983","39.108","39.273","38.908","-","-0.30%"
"Aug 12, 2011","39.101","38.570","38.730","38.570","0.10K","1.15%"
"Aug 11, 2011","38.656","38.225","38.860","38.225","0.25K","-1.70%"
"Aug 10, 2011","39.325","38.300","39.380","38.095","0.02K","3.82%"
"Aug 09, 2011","37.877","38.865","38.865","37.215","0.03K","-3.80%"
"Aug 08, 2011","39.374","39.080","40.215","38.850","0.03K","0.38%"
"Aug 07, 2011","39.225","38.943","39.268","38.328","-","2.69%"
"Aug 05, 2011","38.197","38.920","39.460","37.790","0.03K","-3.10%"
"Aug 04, 2011","39.418","41.620","42.200","38.985","0.08K","-5.58%"
"Aug 03, 2011","41.747","41.310","41.905","41.080","0.06K","4.16%"
"Aug 02, 2011","40.081","39.710","40.870","39.710","0.03K","1.99%"
"Aug 01, 2011","39.298","39.625","39.820","39.170","0.05K","-1.19%"
"Jul 31, 2011","39.770","39.445","39.823","39.310","-","-0.80%"
"Jul 29, 2011","40.092","39.445","40.380","39.445","0.07K","0.79%"
"Jul 28, 2011","39.779","40.395","40.395","39.435","0.14K","-1.91%"
"Jul 27, 2011","40.553","40.945","41.420","40.505","0.05K","-0.34%"
"Jul 26, 2011","40.691","40.280","40.900","40.130","0.22K","0.84%"
"Jul 25, 2011","40.354","40.450","40.975","40.115","0.10K","-0.24%"
"Jul 24, 2011","40.453","40.355","40.623","40.298","-","0.85%"
"Jul 22, 2011","40.113","39.190","40.255","39.190","0.08K","3.02%"
"Jul 21, 2011","38.937","39.890","40.260","39.220","0.06K","-1.54%"
"Jul 20, 2011","39.546","38.835","40.060","38.435","0.14K","-1.65%"
"Jul 19, 2011","40.211","40.330","40.870","38.705","0.67K","-0.30%"
"Jul 18, 2011","40.333","39.770","40.670","39.640","0.55K","1.48%"
"Jul 17, 2011","39.743","39.325","39.792","39.273","-","1.74%"
"Jul 15, 2011","39.063","38.385","39.305","37.910","0.23K","0.97%"
"Jul 14, 2011","38.689","38.520","39.355","38.100","0.37K","1.42%"
"Jul 13, 2011","38.148","36.140","38.185","36.130","0.38K","7.07%"
"Jul 12, 2011","35.629","35.845","36.390","34.850","0.28K","-0.17%"
"Jul 11, 2011","35.689","36.660","36.810","35.625","0.31K","-2.75%"
"Jul 10, 2011","36.698","36.710","36.755","36.498","-","0.44%"
"Jul 08, 2011","36.536","36.425","36.820","36.080","0.28K","0.02%"
"Jul 07, 2011","36.528","36.150","36.625","35.740","0.21K","1.72%"
"Jul 06, 2011","35.911","35.435","36.195","35.120","1.41K","1.44%"
"Jul 05, 2011","35.402","33.830","35.650","33.830","1.25K","3.83%"
"Jul 04, 2011","34.097","34.150","34.203","33.910","-","-0.12%"
"Jul 03, 2011","34.138","33.910","34.170","33.800","-","1.32%"
"Jul 01, 2011","33.694","34.680","34.680","33.465","1.80K","-3.21%"
"Jun 30, 2011","34.812","34.885","35.140","34.450","2.96K","0.18%"
"Jun 29, 2011","34.750","33.905","34.930","33.850","33.62K","3.32%"
"Jun 28, 2011","33.633","33.725","34.035","33.660","0.01K","0.16%"
"Jun 27, 2011","33.580","33.955","33.955","33.580","0.01K","-1.85%"
"Jun 26, 2011","34.213","34.308","34.335","33.910","-","-1.24%"
"Jun 24, 2011","34.641","35.335","35.335","34.935","0.01K","-1.04%"
"Jun 23, 2011","35.005","35.565","35.570","35.295","0.01K","-4.71%"
"Jun 22, 2011","36.734","36.190","36.700","36.190","0.02K","0.99%"
"Jun 21, 2011","36.373","36.070","36.550","36.070","0.02K","0.85%"
"Jun 20, 2011","36.065","35.800","36.070","35.730","0.01K","0.24%"
"Jun 19, 2011","35.980","36.025","36.160","35.975","-","0.67%"
"Jun 17, 2011","35.739","35.195","35.805","35.195","0.01K","0.52%"
"Jun 16, 2011","35.553","35.650","35.650","35.350","0.01K","0.42%"
"Jun 15, 2011","35.406","35.650","35.800","35.090","0.02K","-0.01%"
"Jun 14, 2011","35.410","34.960","35.455","34.620","0.02K","1.94%"
"Jun 13, 2011","34.736","36.050","36.050","34.770","0.04K","-3.67%"
"Jun 12, 2011","36.060","36.195","36.195","35.692","-","-0.73%"
"Jun 10, 2011","36.326","37.650","37.830","36.400","0.02K","-2.93%"
"Jun 09, 2011","37.423","37.015","37.490","36.900","0.05K","2.20%"
"Jun 08, 2011","36.619","36.720","36.780","36.100","0.02K","-1.14%"
"Jun 07, 2011","37.040","37.000","37.440","36.655","0.15K","0.72%"
"Jun 06, 2011","36.776","36.750","37.275","36.520","0.10K","0.80%"
"Jun 05, 2011","36.483","36.245","36.490","36.100","-","0.82%"
"Jun 03, 2011","36.187","36.180","36.235","35.175","0.44K","-0.04%"
"Jun 02, 2011","36.200","36.790","37.250","35.660","0.19K","-3.95%"
"Jun 01, 2011","37.689","38.225","38.335","36.475","0.44K","-1.60%"
"May 31, 2011","38.303","38.325","38.650","37.845","0.06K","0.18%"
"May 30, 2011","38.235","38.225","38.380","37.780","-","0.04%"
"May 29, 2011","38.220","38.013","38.268","38.013","-","0.96%"
"May 27, 2011","37.857","37.400","38.150","37.400","0.35K","1.42%"
"May 26, 2011","37.326","38.190","38.825","36.930","0.19K","-0.83%"
"May 25, 2011","37.640","36.650","37.700","36.650","0.15K","4.21%"
"May 24, 2011","36.121","35.000","36.660","35.000","0.10K","3.50%"
"May 23, 2011","34.901","34.610","35.105","34.395","0.04K","-1.40%"
"May 22, 2011","35.398","35.015","35.398","35.005","-","0.90%"
"May 20, 2011","35.082","34.655","35.220","34.260","0.07K","0.44%"
"May 19, 2011","34.927","35.400","35.695","34.600","0.06K","-0.48%"
"May 18, 2011","35.094","34.440","35.180","34.440","0.03K","4.80%"
"May 17, 2011","33.488","33.750","34.150","33.095","0.02K","-1.88%"
"May 16, 2011","34.129","35.215","35.225","33.505","0.09K","-2.82%"
"May 15, 2011","35.120","35.283","35.378","34.720","-","0.31%"
"May 13, 2011","35.011","34.495","36.405","34.025","0.30K","0.63%"
"May 12, 2011","34.793","34.845","35.150","32.595","0.13K","-2.02%"
"May 11, 2011","35.509","38.830","39.380","35.025","0.33K","-7.72%"
"May 10, 2011","38.480","37.700","38.695","37.615","0.17K","3.69%"
"May 09, 2011","37.110","35.540","37.930","35.540","0.28K","3.56%"
"May 08, 2011","35.835","35.660","36.048","35.248","-","1.56%"
"May 06, 2011","35.283","34.820","36.325","33.535","0.48K","-2.62%"
"May 05, 2011","36.231","39.215","39.520","34.440","0.96K","-8.00%"
"May 04, 2011","39.383","41.500","42.255","38.980","0.99K","-7.50%"
"May 03, 2011","42.576","43.895","45.445","40.845","1.68K","-7.60%"
"May 02, 2011","46.078","47.970","48.085","42.190","3.94K","5.33%"
"May 01, 2011","43.745","48.093","48.163","42.228","-","-9.96%"
"Apr 29, 2011","48.584","48.460","49.190","47.540","3.98K","2.24%"
"Apr 28, 2011","47.520","47.825","49.520","47.245","40.53K","3.39%"
"Apr 27, 2011","45.964","45.240","45.895","44.895","0.03K","2.01%"
"Apr 26, 2011","45.058","46.110","46.145","44.760","0.08K","-4.44%"
"Apr 25, 2011","47.151","47.235","49.105","45.935","0.08K","-1.23%"
"Apr 24, 2011","47.738","47.300","47.785","47.238","-","2.40%"
"Apr 22, 2011","46.620","46.620","46.620","46.620","-","1.21%"
"Apr 21, 2011","46.062","45.120","46.270","45.090","0.06K","3.59%"
"Apr 20, 2011","44.465","44.600","45.320","44.600","0.07K","1.24%"
"Apr 19, 2011","43.919","43.055","43.240","43.055","0.01K","2.24%"
"Apr 18, 2011","42.957","42.940","42.940","42.750","0.03K","-0.73%"
"Apr 17, 2011","43.273","43.070","43.317","43.065","-","1.66%"
"Apr 15, 2011","42.566","42.500","42.805","42.500","0.01K","2.17%"
"Apr 14, 2011","41.661","41.235","41.850","40.740","0.02K","3.54%"
"Apr 13, 2011","40.235","40.210","40.705","40.210","0.01K","0.44%"
"Apr 12, 2011","40.058","40.260","40.775","39.900","0.02K","-1.34%"
"Apr 11, 2011","40.604","40.970","41.725","39.835","0.02K","-1.46%"
"Apr 10, 2011","41.207","40.990","41.238","40.925","-","1.50%"
"Apr 08, 2011","40.600","39.845","40.925","39.845","0.07K","2.68%"
"Apr 07, 2011","39.542","39.560","39.670","39.460","0.05K","0.40%"
"Apr 06, 2011","39.384","39.535","39.715","39.400","0.03K","0.53%"
"Apr 05, 2011","39.175","38.705","39.305","38.300","0.05K","1.80%"
"Apr 04, 2011","38.484","38.325","38.530","38.325","0.02K","1.26%"
"Apr 03, 2011","38.005","37.843","38.037","37.780","-","0.71%"
"Apr 01, 2011","37.737","37.500","37.775","37.180","0.05K","-0.36%"
"Mar 31, 2011","37.872","37.365","37.920","37.365","0.06K","0.99%"
"Mar 30, 2011","37.501","37.050","37.640","36.960","0.22K","1.42%"
"Mar 29, 2011","36.977","36.650","37.160","36.610","0.06K","-0.32%"
"Mar 28, 2011","37.097","37.180","37.215","36.450","0.20K","-0.21%"
"Mar 27, 2011","37.175","37.290","37.420","37.090","-","0.32%"
"Mar 25, 2011","37.058","37.435","37.625","37.000","0.08K","-0.88%"
"Mar 24, 2011","37.388","37.300","38.130","37.110","0.49K","0.50%"
"Mar 23, 2011","37.202","36.250","37.400","36.250","0.32K","2.57%"
"Mar 22, 2011","36.271","36.190","36.405","35.830","0.27K","0.75%"
"Mar 21, 2011","36.002","35.750","36.160","35.705","0.11K","0.94%"
"Mar 20, 2011","35.668","35.370","35.778","35.315","-","1.73%"
"Mar 18, 2011","35.060","34.835","35.220","34.805","0.06K","2.34%"
"Mar 17, 2011","34.260","33.800","34.600","33.700","0.24K","-0.61%"
"Mar 16, 2011","34.471","34.350","34.995","33.900","0.24K","1.04%"
"Mar 15, 2011","34.116","35.800","35.800","33.600","0.53K","-4.77%"
"Mar 14, 2011","35.825","36.265","36.325","35.600","1.00K","-1.34%"
"Mar 13, 2011","36.310","35.943","36.503","35.838","-","1.05%"
"Mar 11, 2011","35.933","35.165","36.060","34.070","0.23K","2.48%"
"Mar 10, 2011","35.064","35.945","36.175","34.770","0.16K","-2.72%"
"Mar 09, 2011","36.043","36.030","36.395","35.660","0.44K","1.09%"
"Mar 08, 2011","35.653","35.815","36.395","35.650","0.66K","-0.56%"
"Mar 07, 2011","35.855","35.670","36.730","35.650","0.74K","-0.10%"
"Mar 06, 2011","35.890","35.625","35.980","35.608","-","1.62%"
"Mar 04, 2011","35.317","34.245","35.620","34.200","0.65K","2.93%"
"Mar 03, 2011","34.313","34.580","34.790","34.045","0.53K","-1.47%"
"Mar 02, 2011","34.825","34.700","34.930","34.240","0.91K","1.19%"
"Mar 01, 2011","34.416","33.885","34.690","33.825","1.74K","1.81%"
"Feb 28, 2011","33.804","33.340","33.965","33.250","4.51K","0.86%"
"Feb 27, 2011","33.515","33.345","33.518","33.292","-","1.88%"
"Feb 25, 2011","32.898","32.070","33.375","32.035","37.64K","-0.85%"
"Feb 24, 2011","33.179","33.560","33.560","33.560","0.01K","-0.37%"
"Feb 23, 2011","33.302","33.075","33.655","33.075","0.02K","1.33%"
"Feb 22, 2011","32.864","33.400","34.010","32.710","0.03K","-3.56%"
"Feb 21, 2011","34.078","32.745","34.250","32.722","-","4.05%"
"Feb 20, 2011","32.750","32.642","32.760","32.582","-","1.40%"
"Feb 18, 2011","32.298","31.650","32.645","31.640","0.08K","2.30%"
"Feb 17, 2011","31.572","30.700","30.710","30.635","0.04K","3.08%"
"Feb 16, 2011","30.630","30.600","30.600","30.500","0.01K","-0.21%"
"Feb 15, 2011","30.693","30.780","30.795","30.780","0.01K","0.54%"
"Feb 14, 2011","30.529","30.410","30.410","30.400","0.04K","2.21%"
"Feb 13, 2011","29.870","29.913","29.915","29.795","-","-0.41%"
"Feb 11, 2011","29.992","30.150","30.150","30.000","0.00K","-0.33%"
"Feb 10, 2011","30.091","29.850","29.850","29.850","0.06K","-0.60%"
"Feb 09, 2011","30.273","30.205","30.205","30.070","0.23K","0.01%"
"Feb 08, 2011","30.271","29.870","30.095","29.870","0.00K","3.15%"
"Feb 07, 2011","29.348","29.135","29.290","29.135","0.00K","1.13%"
"Feb 06, 2011","29.020","29.168","29.168","29.008","-","-0.15%"
"Feb 04, 2011","29.064","28.875","29.155","28.790","0.02K","1.15%"
"Feb 03, 2011","28.733","28.295","28.905","28.295","0.04K","1.53%"
"Feb 02, 2011","28.299","28.220","28.535","28.220","0.02K","-0.79%"
"Feb 01, 2011","28.524","27.995","28.625","27.995","0.12K","1.24%"
"Jan 31, 2011","28.174","27.775","28.130","27.775","0.04K","-0.48%"
"Jan 30, 2011","28.310","28.038","28.392","28.023","-","1.35%"
"Jan 28, 2011","27.934","26.695","27.950","26.505","0.06K","3.29%"
"Jan 27, 2011","27.045","27.685","27.685","27.410","0.02K","-0.32%"
"Jan 26, 2011","27.132","27.025","27.025","26.685","0.05K","1.20%"
"Jan 25, 2011","26.811","26.915","26.950","26.565","0.08K","-1.86%"
"Jan 24, 2011","27.318","27.175","27.780","26.955","0.17K","-1.03%"
"Jan 23, 2011","27.603","27.483","27.650","27.483","-","0.68%"
"Jan 21, 2011","27.416","27.175","27.405","27.090","0.05K","-0.16%"
"Jan 20, 2011","27.459","28.605","28.605","27.405","0.08K","-4.63%"
"Jan 19, 2011","28.792","29.310","29.325","28.890","0.01K","-0.38%"
"Jan 18, 2011","28.901","28.175","28.925","28.055","0.09K","2.06%"
"Jan 17, 2011","28.318","28.628","28.678","28.053","-","-1.11%"
"Jan 16, 2011","28.635","28.543","28.678","28.478","-","1.15%"
"Jan 14, 2011","28.309","28.865","28.865","28.100","0.07K","-3.22%"
"Jan 13, 2011","29.252","29.435","29.480","28.580","0.01K","-0.95%"
